playerID,yearID,R,AB,H,HR,RBI,BB,SO,BA,OBP,SLG,OPS
abreubo01,2000,103.0,410.3333333333333,128.33333333333334,13.333333333333334,64.33333333333333,71.33333333333333,98.0,0.29901202084300676,0.39424592415528975,0.47292428877685094,0.8671702129321407
abreubo01,2001,118.0,539.6666666666666,173.33333333333334,20.666666666666668,82.0,97.66666666666667,120.66666666666667,0.32100276158374746,0.4234476048275586,0.5334172950810275,0.9568648999085861
abreubo01,2002,102.0,570.0,178.33333333333334,25.333333333333332,94.0,105.0,122.0,0.3134175678818536,0.41842057167552543,0.5485956668992383,0.9670162385747639
abreubo01,2003,99.0,578.6666666666666,176.0,25.333333333333332,91.33333333333333,103.33333333333333,123.33333333333333,0.3042600587243444,0.40759368860351036,0.5391051574087288,0.9466988460122393
abreubo01,2004,118.0,579.0,173.0,23.666666666666668,98.66666666666667,106.33333333333333,126.66666666666667,0.2988782145751693,0.40507922958249193,0.510477878700211,0.9155571082827029
abreubo01,2005,104.0,574.3333333333334,174.0,23.333333333333332,97.0,113.33333333333333,119.66666666666667,0.30297090856333364,0.41651392187710706,0.5108235454221842,0.9273374672992913
abreubo01,2006,98.0,579.6666666666666,171.33333333333334,24.666666666666668,102.66666666666667,117.66666666666667,125.33333333333333,0.29564490123732634,0.41371062316200874,0.4953271370686331,0.909037760230642
abreubo01,2007,123.0,570.0,168.0,23.0,104.66666666666667,122.66666666666667,129.33333333333334,0.2948510898039116,0.418825128049327,0.49324087833459895,0.912066006383926
abreubo01,2008,100.0,580.3333333333334,167.33333333333334,18.333333333333332,103.33333333333333,108.33333333333333,129.0,0.2886013897626372,0.39926803687319273,0.46026557573623644,0.8595336126094293
abreubo01,2009,96.0,587.3333333333334,171.33333333333334,17.0,102.66666666666667,93.66666666666667,120.66666666666667,0.2918854620122268,0.38814011662441744,0.45919043303547796,0.8473305496598954
abreubo01,2010,88.0,592.3333333333334,172.0,17.0,101.33333333333333,83.66666666666667,112.33333333333333,0.29042798490617777,0.37674961304579746,0.45035373529613415,0.8271033483419314
abreubo01,2011,54.0,581.6666666666666,163.66666666666666,18.333333333333332,93.66666666666667,84.66666666666667,118.0,0.2811462095130268,0.3711579882573333,0.44699602684561274,0.8181540151029459
abreubo01,2012,28.0,546.0,146.0,14.333333333333334,80.33333333333333,86.33333333333333,119.33333333333333,0.2669533912949304,0.36495622051987703,0.41142184846335633,0.7763780689832332
abreuto01,2010,16.0,166.0,45.0,2.0,17.0,7.0,21.0,0.2710843373493976,0.3089887640449438,0.4036144578313253,0.7126032218762691
